,Unnamed: 0,melid,bar,beat,target,prediction_no_melody,prediction_with_melody,notes
21872,21872,330,0,0,Abmaj7,D7,D7,0
21873,21873,330,0,0,Db7,F7,F7,0
21874,21874,330,0,0,Cmaj7,G-7,Gb7,0
21875,21875,330,0,0,Bb7,F7,F7,0
21876,21876,330,0,0,Ab7,Ebmaj7,E-7,0
21877,21877,330,0,0,G7,Db7,Dbmaj7,0
21878,21878,330,0,0,Cmaj7,C7,Cmaj7,0
21879,21879,330,0,0,A-7,F7,C#-7,0
21880,21880,330,0,0,Abmaj7,D7,D7,0
21881,21881,330,0,0,Db7,F7,Dbmaj7,0
21882,21882,330,0,0,Cmaj7,G-7,Gb7,0
21883,21883,330,0,0,Eb7,F7,Dmaj7,0
21884,21884,330,0,0,D7,D7,Ab7,0
21885,21885,330,0,0,Db7,G7,Dmaj7,0
21886,21886,330,0,0,Cmaj7,E7,Gb7,0
21887,21887,330,0,0,A-7,F7,Dmaj7,0
21888,21888,330,0,0,Ab7,D7,D7,0
21889,21889,330,0,0,Db7,G-7,D-7,0
21890,21890,330,0,0,Cmaj7,Gb7,Gb7,0
21891,21891,330,0,0,Bb7,F7,Dmaj7,0
21892,21892,330,0,0,Ab7,Ebmaj7,Bmaj7,0
21893,21893,330,0,0,Gb7,Db7,Gbmaj7,0
21894,21894,330,0,0,Fmaj7,F7,B7,0
21895,21895,330,0,0,D-7,E7,F7,0
21896,21896,330,0,0,Dbmaj7,G7,G7,0
21897,21897,330,0,0,Gb7,E7,Bb7,0
21898,21898,330,0,0,Fmaj7,Bmaj7,Fmaj7,0
21899,21899,330,0,0,Ab7,E7,D7,0
21900,21900,330,0,0,G7,Db7,Ebmaj7,0
21901,21901,330,0,0,Db7,C7,Cmaj7,0
21902,21902,330,0,0,Cmaj7,Gb7,Gbmaj7,0
21903,21903,330,0,0,A-7,F7,C-7,0
21904,21904,330,0,0,Abmaj7,D7,D7,0
21905,21905,330,0,0,Db7,F7,F7,0
21906,21906,330,0,0,Cmaj7,G-7,Gb7,0
21907,21907,330,0,0,Bb7,F7,Dmaj7,0
21908,21908,330,0,0,Ab7,Ebmaj7,Eb7,0
21909,21909,330,0,0,G7,Db7,D-7,0
21910,21910,330,0,0,Cmaj7,C7,Cmaj7,0
21911,21911,330,0,0,A-7,F7,F7,0
21912,21912,330,0,0,Abmaj7,D7,D7,0
21913,21913,330,0,0,Db7,F7,Dbmaj7,0
21914,21914,330,0,0,Cmaj7,G-7,Gb7,0
21915,21915,330,0,0,Eb7,F7,Dmaj7,0
21916,21916,330,0,0,D7,D7,Ab7,0
21917,21917,330,0,0,Db7,G7,D-7,0
21918,21918,330,0,0,Cmaj7,E7,Cmaj7,0
21919,21919,330,0,0,A-7,F7,Dmaj7,0
21920,21920,330,0,0,Abmaj7,D7,D7,0
21921,21921,330,0,0,Db7,F7,F7,0
21922,21922,330,0,0,Cmaj7,G-7,Gb7,0
21923,21923,330,0,0,Bb7,F7,Dmaj7,0
21924,21924,330,0,0,Ab7,Ebmaj7,Cmaj7,0
21925,21925,330,0,0,Gb7,Db7,Gbmaj7,0
21926,21926,330,0,0,Fmaj7,F7,Cbmaj7,0
21927,21927,330,0,0,D-7,E7,F-7,0
21928,21928,330,0,0,Dbmaj7,G7,G7,0
21929,21929,330,0,0,Gb7,E7,G7,0
21930,21930,330,0,0,Fmaj7,Bmaj7,Bmaj7,0
21931,21931,330,0,0,Ab7,E7,D7,0
21932,21932,330,0,0,G7,Db7,Gbmaj7,0
21933,21933,330,0,0,Db7,C7,Cmaj7,0
21934,21934,330,0,0,Cmaj7,Gb7,Gbmaj7,0
21935,21935,330,0,0,A-7,F7,C-7,0
21936,21936,330,0,0,Abmaj7,D7,D7,0
21937,21937,330,0,0,Db7,F7,F7,0
21938,21938,330,0,0,Cmaj7,G-7,Gb7,0
21939,21939,330,0,0,Bb7,F7,Dmaj7,0
21940,21940,330,0,0,Ab7,Ebmaj7,Cmaj7,0
21941,21941,330,0,0,G7,Db7,Gbmaj7,0
21942,21942,330,0,0,Cmaj7,C7,Cmaj7,0
21943,21943,330,0,0,A-7,F7,F7,0
21944,21944,330,0,0,Ab7,D7,D7,0
21945,21945,330,0,0,Db7,G-7,D-7,0
21946,21946,330,0,0,Cmaj7,Gb7,Gb7,0
21947,21947,330,0,0,Eb7,F7,Cmaj7,0
21948,21948,330,0,0,D7,D7,Ab7,0
21949,21949,330,0,0,Db7,G7,D-7,0
21950,21950,330,0,0,Cmaj7,E7,Gb7,0
21951,21951,330,0,0,A-7,F7,Dmaj7,0
21952,21952,330,0,0,Abmaj7,D7,D7,0
21953,21953,330,0,0,Db7,F7,Dbmaj7,0
21954,21954,330,0,0,Cmaj7,G-7,Gb7,0
21955,21955,330,0,0,Bb7,F7,Dmaj7,0
21956,21956,330,0,0,Ab7,Eb7,Cmaj7,0
21957,21957,330,0,0,Gb7,Db7,Gbmaj7,0
21958,21958,330,0,0,Fmaj7,F7,B7,0
21959,21959,330,0,0,D-7,E7,F7,0
21960,21960,330,0,0,Dbmaj7,G7,G7,0
21961,21961,330,0,0,Ab7,E7,G7,0
21962,21962,330,0,0,Fmaj7,Gmaj7,Dbmaj7,0
21963,21963,330,0,0,Ab7,E7,E7,0
21964,21964,330,0,0,G7,Db7,E7,0
21965,21965,330,0,0,Db7,C7,Cmaj7,0
21966,21966,330,0,0,Cmaj7,Gb7,Gbmaj7,0
21967,21967,330,0,0,A-7,F7,Ebdim,0
21968,21968,330,0,0,Abmaj7,D7,D7,0
21969,21969,330,0,0,Db7,F7,F7,0
21970,21970,330,0,0,Cmaj7,G-7,Gb7,0
21971,21971,330,0,0,Bb7,F7,F7,0
21972,21972,330,0,0,Ab7,Ebmaj7,Cmaj7,0
21973,21973,330,0,0,G7,Db7,Db7,0
21974,21974,330,0,0,Cmaj7,C7,Cmaj7,0
21975,21975,330,0,0,A-7,F7,Ebmaj7,0
21976,21976,330,0,0,Abmaj7,D7,D7,0
21977,21977,331,0,0,D-7,G7,D-7,0
21978,21978,331,0,0,D#dim,G7,G7,0
21979,21979,331,0,0,E-7,D-7,Bb7,0
21980,21980,331,0,0,E-7,A7,A7,0
21981,21981,331,0,0,A7,A7,A7,0
21982,21982,331,0,0,A7,D-7,D-,0
21983,21983,331,0,0,D-7,D-7,D-,0
21984,21984,331,0,0,G7,G7,G7,0
21985,21985,331,0,0,C,G-7,C7,0
21986,21986,331,0,0,G7,A-7,F7,0
21987,21987,331,0,0,Cmaj7,C7,C7,0
21988,21988,331,0,0,D-7,A-7,C7,0
21989,21989,331,0,0,D#dim,G7,G7,0
21990,21990,331,0,0,E-7,D-7,E-7,0
21991,21991,331,0,0,E-7,A7,A7,0
21992,21992,331,0,0,A7,A7,A7,0
21993,21993,331,0,0,A7,D-7,D7,0
21994,21994,331,0,0,D-7,D-7,D7,0
21995,21995,331,0,0,G7,G7,G7,0
21996,21996,331,0,0,C,D-7,Cmaj7,0
21997,21997,331,0,0,C7,A-7,F7,0
21998,21998,331,0,0,F,F7,Fmaj7,0
21999,21999,331,0,0,F-,Bb7,F7,0
22000,22000,331,0,0,E-7,Bb7,Bb7,0
22001,22001,331,0,0,C,A7,A7,0
22002,22002,331,0,0,C7,A-7,F7,0
22003,22003,331,0,0,F6,F7,Fmaj7,0
22004,22004,331,0,0,F#m7b5,C7,A-,0
22005,22005,331,0,0,B7,B7,B7,0
22006,22006,331,0,0,E-7,E-7,E-7,0
22007,22007,331,0,0,D7,A7,A7,0
22008,22008,331,0,0,D-7,G-7,G-7,0
22009,22009,331,0,0,Cmaj7,G7,G7,0
22010,22010,331,0,0,D-7,D-7,F7,0
22011,22011,331,0,0,D#dim,G7,G7,0
22012,22012,331,0,0,E-7,D-7,E-7,0
22013,22013,331,0,0,E-7,A7,A7,0
22014,22014,331,0,0,A7,A7,A7,0
22015,22015,331,0,0,D-,D-7,D7,0
22016,22016,331,0,0,G7,G7,Em7b5,0
22017,22017,331,0,0,C,D-7,C7,0
22018,22018,331,0,0,C,G-7,F7,0
22019,22019,331,0,0,G7,C7,F7,0
22020,22020,332,0,0,Dm7b5,F7,F7,0
22021,22021,332,0,0,G7,G7,G7,0
22022,22022,332,0,0,C-7,C-7,C-7,0
22023,22023,332,0,0,Dm7b5,F7,F7,0
22024,22024,332,0,0,G7,G7,G7,0
22025,22025,332,0,0,C-7,C-7,C-7,0
22026,22026,332,0,0,Dm7b5,F7,F7,0
22027,22027,332,0,0,G7,G7,G7,0
22028,22028,332,0,0,C-7,C-7,C-7,0
22029,22029,332,0,0,Dm7b5,F7,F7,0
22030,22030,332,0,0,G7,G7,G7,0
22031,22031,332,0,0,C-7,C-7,C-7,0
22032,22032,332,0,0,Dm7b5,F7,F7,0
22033,22033,332,0,0,G7,G7,G7,0
22034,22034,332,0,0,C-7,C-7,C-7,0
22035,22035,332,0,0,Dm7b5,F7,F7,0
22036,22036,332,0,0,G7,G7,G7,0
22037,22037,332,0,0,C-7,C-7,C-7,0
22038,22038,332,0,0,Dm7b5,F7,F7,0
22039,22039,332,0,0,G7,G7,G7,0
22040,22040,332,0,0,C-7,C-7,C-7,0
22041,22041,332,0,0,F-7,F7,F7,0
22042,22042,332,0,0,Bb7,Bb7,Bb7,0
22043,22043,332,0,0,Ebmaj7,Eb7,Am7b5,0
22044,22044,332,0,0,Gm7b5,Dm7b5,Dm7b5,0
22045,22045,332,0,0,C7,C-7,C7,0
22046,22046,332,0,0,C7,C-7,F-7,0
22047,22047,332,0,0,F-,C-7,F-7,0
22048,22048,332,0,0,C7,C-7,Dm7b5,0
22049,22049,332,0,0,Ab7,F-7,C-7,0
22050,22050,332,0,0,D-,G7,G7,0
22051,22051,332,0,0,G7,G7,G7,0
22052,22052,332,0,0,C-7,C-7,C-7,0
22053,22053,332,0,0,Dm7b5,F7,Am7b5,0
22054,22054,332,0,0,G7,G7,G7,0
22055,22055,332,0,0,C-7,C-7,C-7,0
22056,22056,332,0,0,Dm7b5,F7,Am7b5,0
22057,22057,332,0,0,G7,G7,G7,0
22058,22058,332,0,0,C-7,C-7,C-7,0
22059,22059,332,0,0,Dm7b5,F7,Am7b5,0
22060,22060,332,0,0,G7,G7,G7,0
22061,22061,332,0,0,C-7,C-7,C-7,0
22062,22062,332,0,0,G7,F7,Am7b5,0
22063,22063,332,0,0,C-7,C-7,C-7,0
22064,22064,332,0,0,Dm7b5,F7,Am7b5,0
22065,22065,332,0,0,G7,G7,G7,0
22066,22066,332,0,0,C-7,C-7,C-7,0
22067,22067,332,0,0,Dm7b5,F7,Am7b5,0
22068,22068,332,0,0,G7,G7,G7,0
22069,22069,332,0,0,C-7,C-7,C-7,0
22070,22070,332,0,0,Dm7b5,F7,Am7b5,0
22071,22071,332,0,0,G7,G7,G7,0
22072,22072,332,0,0,C-7,C-7,C-7,0
22073,22073,332,0,0,Dm7b5,F7,Am7b5,0
22074,22074,332,0,0,G7,G7,G7,0
22075,22075,332,0,0,C-7,C-7,C-7,0
22076,22076,332,0,0,Dm7b5,F7,Am7b5,0
22077,22077,332,0,0,G7,G7,G7,0
22078,22078,332,0,0,C-7,C-7,C-7,0
22079,22079,332,0,0,Dm7b5,F7,Am7b5,0
22080,22080,332,0,0,G7,G7,G7,0
22081,22081,332,0,0,C-7,C-7,C-7,0
22082,22082,332,0,0,Dm7b5,F7,Am7b5,0
22083,22083,332,0,0,G7,G7,G7,0
22084,22084,332,0,0,C-7,C-7,C-7,0
22085,22085,332,0,0,F-7,F7,Am7b5,0
22086,22086,332,0,0,Bb7,Bb7,C-7,0
22087,22087,332,0,0,Ebmaj7,Eb7,Ebmaj7,0
22088,22088,332,0,0,Gm7b5,Dm7b5,Dm7b5,0
22089,22089,332,0,0,C7,C-7,C7,0
22090,22090,332,0,0,C7,F-7,F-7,0
22091,22091,332,0,0,F-,C-7,F-7,0
22092,22092,332,0,0,C7,Bb7,Dm7b5,0
22093,22093,332,0,0,Ab7,F-7,F-7,0
22094,22094,332,0,0,G7,G7,G7,0
22095,22095,332,0,0,Dm7b5,C-7,C-7,0
22096,22096,332,0,0,G7,G7,G7,0
22097,22097,332,0,0,C-7,C-7,C-7,0
22098,22098,332,0,0,Dm7b5,F7,Am7b5,0
22099,22099,332,0,0,G7,G7,G7,0
22100,22100,332,0,0,C-7,C-7,C-7,0
22101,22101,332,0,0,Dm7b5,F7,Am7b5,0
22102,22102,332,0,0,G7,G7,G7,0
22103,22103,332,0,0,C-7,C-7,C-7,0
22104,22104,332,0,0,Dm7b5,F7,Am7b5,0
22105,22105,332,0,0,G7,G7,G7,0
22106,22106,332,0,0,C-7,C-7,C-7,0
22107,22107,332,0,0,Dm7b5,F7,Am7b5,0
22108,22108,332,0,0,G7,G7,G7,0
22109,22109,332,0,0,C-7,C-7,C-7,0
22110,22110,332,0,0,Dm7b5,F7,F7,0
22111,22111,332,0,0,G7,G7,G7,0
22112,22112,332,0,0,C-7,C-7,C-7,0
22113,22113,332,0,0,Dm7b5,F7,F7,0
22114,22114,332,0,0,G7,G7,G7,0
22115,22115,332,0,0,C-7,C-7,C-7,0
22116,22116,332,0,0,Dm7b5,F7,Am7b5,0
22117,22117,332,0,0,G7,G7,G7,0
22118,22118,332,0,0,C-7,C-7,C-7,0
22119,22119,332,0,0,Dm7b5,F7,Am7b5,0
22120,22120,332,0,0,G7,G7,G7,0
22121,22121,332,0,0,C-7,C-7,C-7,0
22122,22122,332,0,0,Dm7b5,F7,Am7b5,0
22123,22123,332,0,0,G7,G7,G7,0
22124,22124,332,0,0,C-7,C-7,C-7,0
22125,22125,332,0,0,Dm7b5,F7,Am7b5,0
22126,22126,332,0,0,G7,G7,G7,0
22127,22127,332,0,0,C-7,C-7,C-7,0
22128,22128,332,0,0,Dm7b5,F7,Am7b5,0
22129,22129,332,0,0,G7,G7,G7,0
22130,22130,332,0,0,C-7,C-7,C-7,0
22131,22131,332,0,0,F-7,F7,Am7b5,0
22132,22132,332,0,0,Bb7,Bb7,C-7,0
22133,22133,332,0,0,Ebmaj7,Eb7,Ebmaj7,0
22134,22134,332,0,0,Gm7b5,Dm7b5,Dm7b5,0
22135,22135,332,0,0,C7,C-7,C7,0
22136,22136,332,0,0,C7,F-7,F-7,0
22137,22137,332,0,0,F-,C-7,F-7,0
22138,22138,332,0,0,C7,Bb7,Dm7b5,0
22139,22139,332,0,0,Ab7,F-7,C-7,0
22140,22140,332,0,0,G7,G7,G7,0
22141,22141,332,0,0,Dm7b5,C-7,C-7,0
22142,22142,332,0,0,G7,G7,G7,0
22143,22143,332,0,0,C-7,C-7,C-7,0
22144,22144,332,0,0,Dm7b5,F7,F7,0
22145,22145,332,0,0,G7,G7,G7,0
22146,22146,332,0,0,C-7,C-7,C-7,0
22147,22147,332,0,0,Dm7b5,F7,Am7b5,0
22148,22148,332,0,0,G7,G7,G7,0
22149,22149,332,0,0,C-7,C-7,C-7,0
22150,22150,332,0,0,Dm7b5,F7,F7,0
22151,22151,332,0,0,G7,G7,G7,0
22152,22152,332,0,0,C-7,C-7,C-7,0
22153,22153,332,0,0,Dm7b5,F7,F7,0
22154,22154,332,0,0,G7,G7,G7,0
22155,22155,332,0,0,C-7,C-7,C-7,0
22156,22156,332,0,0,Dm7b5,F7,F7,0
22157,22157,333,0,0,F6,F7,F7,0
22158,22158,333,0,0,Eb-7,C7,F7,0
22159,22159,333,0,0,Ab7,Ab7,Ab7,0
22160,22160,333,0,0,Dbmaj7,Dbmaj7,G7,0
22161,22161,333,0,0,Gm7b5,Gb7,G-7,0
22162,22162,333,0,0,C7,C7,C7,0
22163,22163,333,0,0,F-7,F-7,F-,0
22164,22164,333,0,0,Dm7b5,Bb7,Bb7,0
22165,22165,333,0,0,Gm7b5,G7,G7,0
22166,22166,333,0,0,C7,C7,C7,0
22167,22167,333,0,0,F-6,F-7,C7,0
22168,22168,333,0,0,Dm7b5,C7,C-7,0
22169,22169,333,0,0,G7,G7,G7,0
22170,22170,333,0,0,C6,C7,C7,0
22171,22171,333,0,0,Bb-7,C7,G7,0
22172,22172,333,0,0,Eb7,Eb7,Eb7,0
22173,22173,333,0,0,Abmaj7,Abmaj7,Abmaj7,0
22174,22174,333,0,0,Dm7b5,Db7,G7,0
22175,22175,333,0,0,G7,G7,G7,0
22176,22176,333,0,0,C-7,C7,C-7,0
22177,22177,333,0,0,Am7b5,F7,F7,0
22178,22178,333,0,0,Dm7b5,D7,Ab7,0
22179,22179,333,0,0,G7,G7,G7,0
22180,22180,333,0,0,C6,C7,C-7,0
22181,22181,333,0,0,A-7,Dm7b5,Dm7b5,0
22182,22182,334,0,0,G-7,G7,G7,0
22183,22183,334,0,0,Am7b5,C7,C7,0
22184,22184,334,0,0,D7,D7,D7,0
22185,22185,334,0,0,G-7,G-7,G-7,0
22186,22186,334,0,0,Am7b5,C7,G-7,0
22187,22187,334,0,0,D7,D7,D7,0
22188,22188,334,0,0,G-7,G-7,G-,0
22189,22189,334,0,0,Am7b5,C7,C7,0
22190,22190,334,0,0,D7,D7,D7,0
22191,22191,334,0,0,G-7,G-7,G-,0
22192,22192,334,0,0,G-7,C7,C7,0
22193,22193,334,0,0,C7,C7,C7,0
22194,22194,334,0,0,C7,G-7,F6,0
22195,22195,334,0,0,C7,F7,F6,0
22196,22196,334,0,0,C7,F7,G-7,0
22197,22197,334,0,0,C7,F7,G-7,0
22198,22198,334,0,0,Am7b5,F7,G-7,0
22199,22199,334,0,0,D7,D7,D7,0
22200,22200,334,0,0,G-7,D-7,G-7,0
22201,22201,334,0,0,Am7b5,C7,C7,0
22202,22202,334,0,0,D7,D-7,D7,0
22203,22203,334,0,0,G-7,D-7,G-7,0
22204,22204,334,0,0,Am7b5,C7,C7,0
22205,22205,334,0,0,D7,D-7,D7,0
22206,22206,334,0,0,G-7,D-7,G-7,0
22207,22207,334,0,0,Am7b5,C7,G-7,0
22208,22208,334,0,0,D7,D-7,D7,0
22209,22209,334,0,0,G-7,D-7,G-,0
22210,22210,334,0,0,G-7,C7,G-7,0
22211,22211,334,0,0,G-7,C7,G-7,0
22212,22212,334,0,0,Am7b5,C7,G-7,0
22213,22213,334,0,0,D7,D-7,D7,0
22214,22214,334,0,0,G-7,D-7,G-,0
22215,22215,334,0,0,Am7b5,C7,G-7,0
22216,22216,334,0,0,D7,D-7,D7,0
22217,22217,334,0,0,G-7,D-7,G-,0
22218,22218,334,0,0,Am7b5,C7,G-7,0
22219,22219,334,0,0,D7,D-7,D7,0
22220,22220,334,0,0,G-7,D-7,G-,0
22221,22221,334,0,0,D7,C7,G-7,0
22222,22222,334,0,0,G-7,G-7,G-,0
22223,22223,334,0,0,G-7,C7,A7,0
22224,22224,334,0,0,Am7b5,C7,A7,0
22225,22225,334,0,0,D7,D-7,D7,0
22226,22226,334,0,0,G-7,D-7,G-7,0
22227,22227,334,0,0,Am7b5,C7,G-7,0
22228,22228,334,0,0,D7,D-7,D7,0
22229,22229,334,0,0,G-7,D-7,G-7,0
22230,22230,334,0,0,Am7b5,C7,G-7,0
22231,22231,334,0,0,D7,D-7,D7,0
22232,22232,334,0,0,G-7,D-7,G-,0
22233,22233,334,0,0,G-7,C7,G-7,0
22234,22234,334,0,0,C7,C7,G-7,0
22235,22235,334,0,0,C7,G-7,G-7,0
22236,22236,334,0,0,C7,F7,G-7,0
22237,22237,334,0,0,C7,F7,G-7,0
22238,22238,334,0,0,C7,F-7,G-7,0
22239,22239,334,0,0,C7,F-7,G-7,0
22240,22240,334,0,0,Am7b5,F-7,G-7,0
22241,22241,334,0,0,D7,D-7,D7,0
22242,22242,334,0,0,G-7,D-7,G-,0
22243,22243,334,0,0,Am7b5,C7,G-7,0
22244,22244,334,0,0,D7,D-7,D7,0
22245,22245,334,0,0,G-7,D-7,G-7,0
22246,22246,334,0,0,Am7b5,C7,G-7,0
22247,22247,334,0,0,D7,D-7,D7,0
22248,22248,334,0,0,G-7,D-7,G-7,0
22249,22249,334,0,0,Am7b5,C7,G-7,0
22250,22250,334,0,0,D7,D-7,D7,0
22251,22251,334,0,0,G-7,D-7,G-7,0
22252,22252,334,0,0,G-7,C7,G-7,0
22253,22253,334,0,0,G-7,C7,G-7,0
22254,22254,334,0,0,Am7b5,C7,G-7,0
22255,22255,334,0,0,D7,D-7,D7,0
22256,22256,334,0,0,G-7,D-7,G-7,0
22257,22257,334,0,0,Am7b5,C7,G-7,0
22258,22258,334,0,0,D7,D-7,D7,0
22259,22259,334,0,0,G-7,D-7,G-7,0
22260,22260,334,0,0,Am7b5,C7,G-7,0
22261,22261,334,0,0,D7,D-7,D7,0
22262,22262,334,0,0,G-7,D-7,G-7,0
22263,22263,334,0,0,D7,C7,G-7,0
22264,22264,334,0,0,G-7,D-7,G-,0
22265,22265,334,0,0,G-7,C7,C7,0
22266,22266,334,0,0,Am7b5,C7,G-7,0
22267,22267,334,0,0,D7,D-7,D7,0
22268,22268,334,0,0,G-7,D-7,G-7,0
22269,22269,334,0,0,Am7b5,C7,G-7,0
22270,22270,334,0,0,D7,D-7,D7,0
22271,22271,334,0,0,G-7,D-7,G-7,0
22272,22272,334,0,0,Am7b5,C7,G-7,0
22273,22273,334,0,0,D7,D-7,D7,0
22274,22274,334,0,0,G-7,D-7,G-7,0
22275,22275,334,0,0,G-7,C7,G-7,0
22276,22276,334,0,0,C7,C7,G-7,0
22277,22277,334,0,0,C7,G-7,F6,0
22278,22278,334,0,0,C7,F7,G-7,0
22279,22279,334,0,0,C7,F7,G-7,0
22280,22280,334,0,0,C7,F-7,G-7,0
22281,22281,334,0,0,C7,F-7,G-7,0
22282,22282,334,0,0,Am7b5,F-7,G-7,0
22283,22283,334,0,0,D7,D-7,D7,0
22284,22284,334,0,0,G-7,D-7,G,0
22285,22285,334,0,0,Am7b5,C7,G-7,0
22286,22286,334,0,0,D7,D-7,D7,0
22287,22287,334,0,0,G-7,D-7,G-7,0
22288,22288,334,0,0,Am7b5,C7,G-7,0
22289,22289,334,0,0,D7,D-7,D7,0
22290,22290,334,0,0,G-7,D-7,G-7,0
22291,22291,334,0,0,Am7b5,C7,G-7,0
22292,22292,334,0,0,D7,D-7,D7,0
22293,22293,334,0,0,G-7,D-7,G-7,0
22294,22294,334,0,0,G-7,C7,G-7,0
22295,22295,334,0,0,G-7,C7,G-7,0
22296,22296,334,0,0,Am7b5,C7,G-7,0
22297,22297,334,0,0,D7,D-7,D7,0
22298,22298,334,0,0,G-7,D-7,G-7,0
22299,22299,334,0,0,Am7b5,C7,G-7,0
22300,22300,334,0,0,D7,D-7,D7,0
22301,22301,334,0,0,G-7,D-7,G-7,0
22302,22302,335,0,0,G7,Bb7,Bb7,0
22303,22303,335,0,0,C7,C-7,C7,0
22304,22304,335,0,0,F-7,F-7,F-7,0
22305,22305,335,0,0,F7,Bb7,Bb7,0
22306,22306,335,0,0,Bb7,Bb7,Bbmaj7,0
22307,22307,335,0,0,G7,Eb7,F-7,0
22308,22308,335,0,0,C7,C-7,C7,0
22309,22309,335,0,0,F-7,F-7,F-7,0
22310,22310,335,0,0,F-7,Bb7,Bb7,0
22311,22311,335,0,0,G7,Bb7,Bb7,0
22312,22312,335,0,0,C7,C7,C7,0
22313,22313,335,0,0,F-7,F-7,F-7,0
22314,22314,335,0,0,F7,Bb7,Bb7,0
22315,22315,335,0,0,Bb7,Bb-7,D-7,0
22316,22316,335,0,0,G7,Eb7,F-7,0
22317,22317,335,0,0,C7,C-7,C7,0
22318,22318,335,0,0,F-7,F-7,F-7,0
22319,22319,335,0,0,F-7,Bb7,F7,0
22320,22320,335,0,0,G7,Bb7,Bb7,0
22321,22321,335,0,0,C7,C7,C7,0
22322,22322,335,0,0,F-7,F-7,F-7,0
22323,22323,335,0,0,F7,Bb7,Bb7,0
22324,22324,335,0,0,Bb7,Bb-7,Bb7,0
22325,22325,335,0,0,G7,Eb7,F-7,0
22326,22326,335,0,0,C7,C7,C7,0
22327,22327,335,0,0,F-7,F-7,F-7,0
22328,22328,335,0,0,F-7,Bb7,Bb7,0
22329,22329,340,0,0,D7,G7,G7,0
22330,22330,340,0,0,G7,G7,G7,0
22331,22331,341,0,0,B-7,Eb7,Eb7,0
22332,22332,341,0,0,E7,Bb-7,Bb-7,0
22333,22333,341,0,0,Bb-7,A7,Ebmaj7,0
22334,22334,341,0,0,B-7,Eb7,Db-7,0
22335,22335,341,0,0,E7,Bb-7,E7,0
22336,22336,341,0,0,Amaj7,A7,Bb-7,0
22337,22337,341,0,0,Ab7,Bb-7,Abmaj7,0
22338,22338,341,0,0,Gmaj7,Dbmaj7,Db7,0
22339,22339,341,0,0,Gb7,Db-7,Db-7,0
22340,22340,341,0,0,Gb-7,Bmaj7,Cbmaj7,0
22341,22341,341,0,0,G-7,B7,Bb-7,0
22342,22342,341,0,0,C7,C7,C7,0
22343,22343,341,0,0,Gb-7,F-7,Fmaj7,0
22344,22344,341,0,0,G-7,F7,Db7,0
22345,22345,341,0,0,C7,F-7,Gb7,0
22346,22346,341,0,0,Fmaj7,F-7,Fmaj7,0
22347,22347,341,0,0,A7,F-7,Bb-7,0
22348,22348,341,0,0,D-7,D-7,Abmaj7,0
22349,22349,341,0,0,G7,G7,G7,0
22350,22350,341,0,0,C-7,C7,Cmaj7,0
22351,22351,341,0,0,F7,F7,F7,0
22352,22352,341,0,0,Am7b5,Bbmaj7,Bb-7,0
22353,22353,341,0,0,D7,D7,D7,0
22354,22354,341,0,0,G-7,D-7,Gmaj7,0
22355,22355,341,0,0,Em7b5,C7,C7,0
22356,22356,341,0,0,A7,A7,A7,0
22357,22357,341,0,0,F-7,D-7,D-7,0
22358,22358,341,0,0,Bb7,Bb7,Bb7,0
22359,22359,341,0,0,Bb-7,Eb-7,Ebmaj7,0
22360,22360,341,0,0,B-7,Eb7,Eb7,0
22361,22361,341,0,0,E7,Bb-7,Ebmaj7,0
22362,22362,341,0,0,Bb-7,A-7,Amaj7,0
22363,22363,341,0,0,B-7,Eb7,Gbmaj7,0
22364,22364,341,0,0,E7,Bb-7,E7,0
22365,22365,341,0,0,Cm7b5,A-7,Ebmaj7,0
22366,22366,341,0,0,F7,F7,Bb-7,0
22367,22367,341,0,0,Bbm7b5,E-7,Bb-7,0
22368,22368,341,0,0,Eb7,Eb7,Eb7,0
22369,22369,341,0,0,Abmaj7,Eb-7,Abmaj7,0
22370,22370,341,0,0,B-7,F-7,A-7,0
22371,22371,341,0,0,E7,E7,E7,0
22372,22372,341,0,0,Bb-7,A-7,A-7,0
22373,22373,341,0,0,B-7,Eb7,Eb7,0
22374,22374,341,0,0,E7,Bb-7,E7,0
22375,22375,341,0,0,Bb-7,A-7,A-7,0
22376,22376,341,0,0,B-7,Eb7,Ebsus47,0
22377,22377,341,0,0,E7,Bb-7,Bb-7,0
22378,22378,341,0,0,Amaj7,A-7,A7,0
22379,22379,341,0,0,Ab7,A-7,Abmaj7,0
22380,22380,341,0,0,Gmaj7,G-7,Db7,0
22381,22381,341,0,0,Gb7,Db-7,Db-7,0
22382,22382,341,0,0,Gb-7,F-7,Cbmaj7,0
22383,22383,341,0,0,G-7,B7,Bb-7,0
22384,22384,341,0,0,C7,C7,C7,0
22385,22385,341,0,0,Gb-7,F-7,Fmaj7,0
22386,22386,341,0,0,G-7,F7,Db7,0
22387,22387,341,0,0,C7,C7,C7,0
22388,22388,341,0,0,Fmaj7,F-7,Fmaj7,0
22389,22389,341,0,0,A7,F-7,F-7,0
22390,22390,341,0,0,D-7,D-7,Abmaj7,0
22391,22391,341,0,0,G7,G7,G7,0
22392,22392,341,0,0,C-7,C7,Cmaj7,0
22393,22393,341,0,0,F7,F7,F7,0
22394,22394,341,0,0,Am7b5,Bbmaj7,Bb-7,0
22395,22395,341,0,0,D7,D7,D7,0
22396,22396,341,0,0,G-7,G-7,Gmaj7,0
